Mon Apr  3 16:01:39 2023    output.dat

         348330 function calls (343552 primitive calls) in 3.735 seconds

   Ordered by: call count

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 <string>:1(<lambda>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pkg_resources/_vendor/packaging/specifiers.py:33(InvalidSpecifier)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pkg_resources/_vendor/packaging/specifiers.py:39(BaseSpecifier)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/boost_histogram/_internal/axestuple.py:18(ArrayTuple)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/boost_histogram/_internal/axestuple.py:49(AxesTuple)
        1    0.000    0.000    0.005    0.005 /home/pablofer/.local/lib/python3.10/site-packages/boost_histogram/_internal/axestuple.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/boost_histogram/_internal/axis.py:50(Axis)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/boost_histogram/_internal/axis.py:266(Regular)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/boost_histogram/_internal/axis.py:398(Variable)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/boost_histogram/_internal/axis.py:503(Integer)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/boost_histogram/_internal/axis.py:598(BaseCategory)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/boost_histogram/_internal/axis.py:615(StrCategory)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/boost_histogram/_internal/axis.py:683(IntCategory)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/boost_histogram/_internal/axis.py:737(Boolean)
        1    0.000    0.000    0.004    0.004 /home/pablofer/.local/lib/python3.10/site-packages/boost_histogram/_internal/axis.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/boost_histogram/_internal/utils.py:21(Registerable)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/boost_histogram/_internal/axis_transform.py:12(AxisTransform)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/boost_histogram/_internal/axis_transform.py:59(Pow)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/boost_histogram/_internal/axis_transform.py:81(Function)
        1    0.000    0.000    0.001    0.001 /home/pablofer/.local/lib/python3.10/site-packages/boost_histogram/_internal/axis_transform.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/boost_histogram/_internal/utils.py:25(HasFamily)
        1    0.000    0.000    0.001    0.001 /home/pablofer/.local/lib/python3.10/site-packages/boost_histogram/_internal/utils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/boost_histogram/_internal/traits.py:4(Traits)
        1    0.000    0.000    0.001    0.001 /home/pablofer/.local/lib/python3.10/site-packages/boost_histogram/_internal/traits.py:1(<module>)
        1    0.000    0.000    0.000    0.000 <string>:1(__create_fn__)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/boost_histogram/axis/transform.py:1(<module>)
        1    0.000    0.000    0.005    0.005 /home/pablofer/.local/lib/python3.10/site-packages/boost_histogram/numpy.py:1(<module>)
        1    0.000    0.000    0.001    0.001 /home/pablofer/.local/lib/python3.10/site-packages/boost_histogram/storage.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/boost_histogram/_internal/storage.py:11(Storage)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/boost_histogram/_internal/storage.py:32(Int64)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/boost_histogram/_internal/storage.py:37(Double)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/boost_histogram/_internal/storage.py:42(AtomicInt64)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/boost_histogram/_internal/storage.py:47(Unlimited)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/boost_histogram/_internal/storage.py:52(Weight)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/boost_histogram/_internal/storage.py:57(Mean)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/boost_histogram/_internal/storage.py:62(WeightedMean)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/boost_histogram/_internal/storage.py:1(<module>)
        1    0.000    0.000    0.001    0.001 /home/pablofer/.local/lib/python3.10/site-packages/boost_histogram/_internal/hist.py:136(Histogram)
        1    0.000    0.000    0.003    0.003 /home/pablofer/.local/lib/python3.10/site-packages/boost_histogram/_internal/hist.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/boost_histogram/_internal/enum.py:6(Kind)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/boost_histogram/_internal/enum.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/boost_histogram/_internal/view.py:9(View)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/boost_histogram/_internal/view.py:100(WeightedSumView)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/boost_histogram/_internal/view.py:238(WeightedMeanView)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/boost_histogram/_internal/view.py:263(MeanView)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/boost_histogram/_internal/view.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/boost_histogram/tag.py:12(Slicer)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/boost_histogram/tag.py:30(Locator)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/boost_histogram/tag.py:62(loc)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/boost_histogram/tag.py:76(Underflow)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/boost_histogram/tag.py:87(Overflow)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/boost_histogram/tag.py:98(at)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/boost_histogram/tag.py:108(rebin)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/boost_histogram/tag.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/boost_histogram/version.py:1(<module>)
        1    0.007    0.007    0.007    0.007 /home/pablofer/Pheno/Fitter/Pynu/PyNu/Experiments/ICUp_Atm.py:80(NEUTMode)
        1    0.181    0.181    0.366    0.366 /home/pablofer/Pheno/Fitter/Pynu/PyNu/Experiments/ICUp_Atm.py:60(SetInitialFlux)
        1    0.014    0.014    0.026    0.026 /home/pablofer/Pheno/Fitter/Pynu/PyNu/Experiments/ICUp_Atm.py:30(MCVariables)
        1    0.000    0.000    0.000    0.000 /home/pablofer/Pheno/Fitter/Pynu/PyNu/Experiments/ICUp_Atm.py:121(Binning)
        1    0.000    0.000    0.367    0.367 /home/pablofer/Pheno/Fitter/Pynu/PyNu/Experiments/ICUp_Atm.py:11(__init__)
        1    0.000    0.000    0.024    0.024 /home/pablofer/Pheno/Fitter/Pynu/PyNu/Experiments/ICUp_Atm.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/pablofer/Pheno/Fitter/Pynu/PyNu/Experiments/ICUp_Atm.py:10(ICUp_Atm)
        1    0.000    0.000    0.004    0.004 /home/pablofer/.local/lib/python3.10/site-packages/nuflux/__init__.py:1(<module>)
        1    0.000    0.000    0.341    0.341 /home/pablofer/Pheno/Fitter/Pynu/PyNu/Experiments/Experiment.py:10(__init__)
        1    0.000    0.000    0.000    0.000 /home/pablofer/Pheno/Fitter/Pynu/PyNu/Experiments/Experiment.py:43(Definition)
        1    0.000    0.000    0.341    0.341 /home/pablofer/Pheno/Fitter/Pynu/PyNu/Experiments/Experiment.py:53(Reader)
        1    0.000    0.000    0.000    0.000 /home/pablofer/Pheno/Fitter/Pynu/PyNu/Experiments/Experiment.py:87(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/pablofer/Pheno/Fitter/Pynu/PyNu/Experiments/Experiment.py:86(SetBinner_2D)
        1    0.000    0.000    0.000    0.000 /home/pablofer/Pheno/Fitter/Pynu/PyNu/Experiments/Experiment.py:140(StartPhysicsWeights)
        1    0.001    0.001    0.001    0.001 /home/pablofer/Pheno/Fitter/Pynu/PyNu/Experiments/Experiment.py:147(UpdateBaseWeights)
        1    0.000    0.000    0.023    0.023 /home/pablofer/Pheno/Fitter/Pynu/PyNu/Experiments/Experiment.py:169(SetObservedBinned)
        1    0.000    0.000    0.000    0.000 /home/pablofer/Pheno/Fitter/Pynu/PyNu/Experiments/Experiment.py:177(GetObservedBinned)
        1    0.000    0.000    0.000    0.000 /home/pablofer/Pheno/Fitter/Pynu/PyNu/Experiments/Experiment.py:9(Experiment)
        1    0.000    0.000    0.019    0.019 /home/pablofer/Pheno/Fitter/Pynu/PyNu/Experiments/Experiment.py:1(<module>)
        1    0.000    0.000    0.018    0.018 /home/pablofer/.local/lib/python3.10/site-packages/boost_histogram/__init__.py:1(<module>)
        1    0.000    0.000    0.007    0.007 /home/pablofer/.local/lib/python3.10/site-packages/boost_histogram/accumulators.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/boost_histogram/_internal/__init__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/boost_histogram/_internal/typing.py:40(AxisLike)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/boost_histogram/_internal/typing.py:1(<module>)
        1    0.000    0.000    0.005    0.005 /home/pablofer/.local/lib/python3.10/site-packages/boost_histogram/axis/__init__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/boost_histogram/_internal/axestuple.py:13(MGridOpts)
        1    0.000    0.000    0.000    0.000 /home/pablofer/Pheno/Fitter/Pynu/PyNu/PhysicsTunes/PhysicsTunes.py:57(SetFlux)
        1    0.000    0.000    0.000    0.000 /home/pablofer/Pheno/Fitter/Pynu/PyNu/PhysicsTunes/PhysicsTunes.py:72(SetXSection)
        1    0.000    0.000    0.001    0.001 /home/pablofer/Pheno/Fitter/Pynu/PyNu/PhysicsTunes/PhysicsTunes.py:79(SetDetector)
        1    0.000    0.000    0.393    0.393 /home/pablofer/Pheno/Fitter/Pynu/PyNu/PhysicsTunes/PhysicsTunes.py:86(SetOscillation)
        1    0.000    0.000    0.000    0.000 /home/pablofer/Pheno/Fitter/Pynu/PyNu/Fitter/ChiSquared.py:72(AnalyticPriorsBounds)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/scipy/sparse/_base.py:1291(isspmatrix)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/scipy/sparse/_sputils.py:220(isshape)
        1    0.000    0.000    0.395    0.395 /home/pablofer/Pheno/Fitter/Pynu/PyNu/PhysicsTunes/PhysicsTunes.py:9(__init__)
        1    0.000    0.000    0.000    0.000 {method 'close' of 'pandas._libs.parsers.TextReader' objects}
        1    0.286    0.286    0.292    0.292 {method 'read_low_memory' of 'pandas._libs.parsers.TextReader' objects}
        1    0.000    0.000    0.002    0.002 /home/pablofer/.local/lib/python3.10/site-packages/pandas/io/parsers/readers.py:1192(_make_engine)
        1    0.000    0.000    0.336    0.336 /home/pablofer/.local/lib/python3.10/site-packages/pandas/io/parsers/readers.py:1244(read)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/io/parsers/readers.py:1286(__enter__)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/io/parsers/readers.py:1289(__exit__)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/io/parsers/readers.py:1353(_clean_na_values)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/io/parsers/readers.py:1428(_refine_defaults_read)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/io/parsers/readers.py:1606(_extract_dialect)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/io/parsers/readers.py:1704(_validate_skipfooter)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/io/parsers/base_parser.py:83(__init__)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/io/parsers/base_parser.py:220(<setcomp>)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/io/parsers/base_parser.py:232(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/io/parsers/base_parser.py:176(_validate_parse_dates_presence)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/io/parsers/base_parser.py:240(_has_complex_date_col)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/io/parsers/base_parser.py:269(_extract_multi_indexer_columns)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/io/parsers/base_parser.py:340(_maybe_dedup_names)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/io/parsers/base_parser.py:383(_make_index)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/io/parsers/base_parser.py:610(_set_noconvert_dtype_columns)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/io/parsers/base_parser.py:812(_do_date_conversions)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/io/parsers/base_parser.py:832(_check_data_length)
        1    0.001    0.001    0.002    0.002 /home/pablofer/.local/lib/python3.10/site-packages/pandas/io/parsers/c_parser_wrapper.py:45(__init__)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/io/parsers/c_parser_wrapper.py:187(close)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/io/parsers/base_parser.py:920(_validate_usecols_arg)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/io/parsers/base_parser.py:1062(_make_date_converter)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/io/parsers/base_parser.py:1154(_process_date_conversion)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/io/parsers/base_parser.py:1318(_validate_parse_dates_arg)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/io/parsers/c_parser_wrapper.py:205(<dictcomp>)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/io/parsers/c_parser_wrapper.py:206(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/io/parsers/c_parser_wrapper.py:194(_set_noconvert_columns)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/io/parsers/c_parser_wrapper.py:304(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/io/parsers/c_parser_wrapper.py:308(<dictcomp>)
        1    0.000    0.000    0.304    0.304 /home/pablofer/.local/lib/python3.10/site-packages/pandas/io/parsers/c_parser_wrapper.py:215(read)
        1    0.000    0.000    0.012    0.012 /home/pablofer/.local/lib/python3.10/site-packages/pandas/io/parsers/c_parser_wrapper.py:344(_concatenate_chunks)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/io/parsers/c_parser_wrapper.py:408(ensure_dtype_objs)
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/dataclasses.py:375(<genexpr>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/dataclasses.py:370(_fields_in_init_order)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/dataclasses.py:393(_recursive_repr)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/dataclasses.py:549(<dictcomp>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/dataclasses.py:573(<listcomp>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/dataclasses.py:529(_init_fn)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/dataclasses.py:592(<listcomp>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/dataclasses.py:588(_repr_fn)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/dataclasses.py:599(_frozen_get_del_attr)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/dataclasses.py:638(_hash_fn)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/dataclasses.py:844(<listcomp>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/dataclasses.py:843(_hash_add)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/dataclasses.py:1015(<listcomp>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/dataclasses.py:1041(<listcomp>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/dataclasses.py:1044(<listcomp>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/dataclasses.py:1050(<listcomp>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/dataclasses.py:1060(<listcomp>)
        1    0.000    0.000    0.001    0.001 /usr/lib/python3.10/dataclasses.py:882(_process_class)
        1    0.000    0.000    0.001    0.001 /usr/lib/python3.10/dataclasses.py:1175(wrap)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/dataclasses.py:1157(dataclass)
        1    0.000    0.000    0.000    0.000 <string>:2(__init__)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/internals/construction.py:494(<listcomp>)
        1    0.000    0.000    0.032    0.032 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/internals/construction.py:425(dict_to_mgr)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/internals/construction.py:596(_homogenize)
        1    0.000    0.000    0.001    0.001 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/series.py:463(_init_dict)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/series.py:523(_constructor)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/series.py:743(__len__)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/series.py:4435(_reduce)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/series.py:4655(reindex)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/series.py:5276(isna)
        1    0.000    0.000    0.000    0.000 {method '_rebuild_blknos_and_blklocs' of 'pandas._libs.internals.BlockManager' objects}
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/internals/base.py:45(__len__)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/internals/base.py:53(shape)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/internals/base.py:150(is_consolidated)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/internals/managers.py:222(items)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/internals/managers.py:618(consolidate)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/internals/managers.py:919(__init__)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/internals/managers.py:1665(is_consolidated)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/internals/managers.py:1679(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/internals/managers.py:1673(_consolidate_check)
        1    0.000    0.000    0.017    0.017 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/internals/managers.py:1683(_consolidate_inplace)
        1    0.000    0.000    0.029    0.029 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/internals/managers.py:1937(create_block_manager_from_column_arrays)
        1    0.000    0.000    0.012    0.012 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/internals/managers.py:2008(_form_blocks)
        1    0.000    0.000    0.017    0.017 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/internals/managers.py:2074(_consolidate)
        1    0.000    0.000    0.030    0.030 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/internals/construction.py:102(arrays_to_mgr)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/internals/construction.py:233(mgr_to_mgr)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/io/common.py:103(close)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/io/common.py:130(is_url)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/io/common.py:177(validate_header_arg)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/io/common.py:242(is_fsspec_url)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/io/common.py:254(_get_filepath_or_buffer)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/io/common.py:465(get_compression_method)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/io/common.py:500(infer_compression)
        1    0.000    0.000    0.001    0.001 /home/pablofer/.local/lib/python3.10/site-packages/pandas/io/common.py:604(get_handle)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/io/common.py:1058(_maybe_memory_map)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/io/common.py:1133(_get_binary_io_classes)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/dataclasses.py:324(__init__)
        1    0.000    0.000    0.032    0.032 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/frame.py:587(__init__)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/generic.py:543(<dictcomp>)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/generic.py:514(_construct_axes_from_arguments)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/generic.py:560(_get_axis)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/generic.py:636(_info_axis)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/generic.py:1945(__iter__)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/generic.py:4719(reindex)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/generic.py:5632(_protect_consolidate)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/generic.py:5650(f)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/generic.py:5646(_consolidate_inplace)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/generic.py:7228(isna)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/generic.py:10393(_logical_func)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/generic.py:10451(any)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/generic.py:10873(any)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/indexes/range.py:112(__new__)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/indexes/range.py:167(_simple_new)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/indexes/numeric.py:188(_validate_dtype)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:803(is_)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:845(_engine)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:2232(is_unique)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:2596(inferred_type)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:2603(_is_all_dates)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:4846(_get_engine_target)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:5178(equals)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:5265(identical)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/util/_validators.py:218(validate_bool_kwarg)
        1    0.000    0.000    0.001    0.001 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/construction.py:822(create_series_with_explicit_dtype)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/common.py:201(all_none)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/common.py:287(maybe_iterable_to_list)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/compat/numpy/function.py:49(__call__)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/compat/_optional.py:87(import_optional_dependency)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/missing.py:107(clean_fill_method)
